cohort,area,k,A,linf,k_lwr,k_upr,temp,model,n
1996,JM,0.20426309485835908,44.739285839052755,345.65798839136824,0.20426309485835908,0.20426309485835908,8.789921601165204,area model,70
1996,MU,0.2325534103281724,49.26680608320672,317.6416554614732,0.2325534103281724,0.2325534103281724,6.6694112796850336,area model,331
1996,RA,0.19913153304716905,41.9977923672521,345.5295708336563,0.19913153304716905,0.19913153304716905,6.078305199004184,area model,145
1996,SI_HA,0.1222501688444751,52.341113719034084,639.5463399173065,0.1222501688444751,0.1222501688444751,13.838881113350592,area model,85
1997,BS,0.15607714811294027,38.57030775036563,371.7990616336775,0.15607714811294027,0.15607714811294027,11.763608337621545,area model,574
1997,FB,0.19760810098238754,41.2243756578972,330.67878188493364,0.19760810098238754,0.19760810098238754,9.334005883813752,area model,1891
1997,FM,0.15733440606427146,42.714938074489126,402.9061156683794,0.15733440606427146,0.15733440606427146,9.14688768124052,area model,626
1997,HO,0.1689505960642224,43.095977489410096,404.7422035122155,0.1689505960642224,0.1689505960642224,7.43617337861615,area model,114
1997,JM,0.18685810728530197,45.45328249921172,365.90746733266326,0.18685810728530197,0.18685810728530197,11.402488432699409,area model,545
1997,MU,0.19349251823659547,43.775778295320585,344.8389540709655,0.19349251823659547,0.19349251823659547,7.968480410745793,area model,635
1997,RA,0.14258813787018293,33.450487607167034,366.35043027501763,0.14258813787018293,0.14258813787018293,7.890678287923486,area model,399
1998,BS,0.16722542071704716,40.777340237887245,397.13809613189164,0.16722542071704716,0.16722542071704716,7.266937588026491,area model,70
1998,FB,0.22674639617380335,43.964997155979994,292.7149383101101,0.22674639617380335,0.22674639617380335,7.687057648264886,area model,312
1998,FM,0.20586779105800648,44.086095998413256,330.65036389175316,0.20586779105800648,0.20586779105800648,8.15581521550693,area model,105
1998,HO,0.12859344830868583,40.208765284872456,512.8465195903847,0.12859344830868583,0.12859344830868583,5.784691656649579,area model,75
1998,RA,0.19264585989821367,36.61281511816005,293.7055963861351,0.19264585989821367,0.19264585989821367,5.783560441083323,area model,105
1999,BS,0.1593608671733903,44.267883096696046,425.6095140215927,0.1593608671733903,0.1593608671733903,8.84851351520219,area model,700
1999,FB,0.19035517560695533,44.46865571435496,362.7592810971279,0.19035517560695533,0.19035517560695533,9.86984759475524,area model,1215
1999,FM,0.10868820241473885,44.94699510181011,627.488429409097,0.10868820241473885,0.10868820241473885,9.032380203370469,area model,65
1999,HO,0.10153450192252388,42.929965684504566,652.7590038365861,0.10153450192252388,0.10153450192252388,5.066747190195456,area model,55
1999,JM,0.23150012756505772,52.95908790621114,381.4726107276429,0.23150012756505772,0.23150012756505772,10.452952611543171,area model,171
1999,MU,0.17553282980265897,49.63397802987003,421.9581263115959,0.17553282980265897,0.17553282980265897,7.795507197220977,area model,150
1999,RA,0.12462246663158293,36.027379169517296,419.838498399066,0.12462246663158293,0.12462246663158293,5.71350959283119,area model,564
2000,BS,0.20184028916153549,48.60052489567443,359.1815322736042,0.20184028916153549,0.20184028916153549,8.572677079084489,area model,238
2000,FB,0.2865814213024078,50.930481729887916,310.5479827371914,0.2865814213024078,0.2865814213024078,9.27185661113468,area model,303
2000,HO,0.12130878175001883,47.023902931942644,588.5903328681525,0.12130878175001883,0.12130878175001883,7.069427248138144,area model,60
2000,JM,0.20493718582812795,49.64644875337227,383.49577453609686,0.20493718582812795,0.20493718582812795,10.839627932217898,area model,153
2000,RA,0.1643613195480723,39.768152780006666,372.93710042392,0.1643613195480723,0.1643613195480723,6.399400842045167,area model,135
2001,BS,0.3022904093648829,61.482837536299506,319.8367001913203,0.3022904093648829,0.3022904093648829,9.38578583002934,area model,285
2001,FB,0.31074651366562955,56.66774510471148,285.4596435282512,0.31074651366562955,0.31074651366562955,9.77974946946686,area model,1200
2001,HO,0.18195630518784003,49.471425972949746,432.10343142020696,0.18195630518784003,0.18195630518784003,6.767395917936815,area model,150
2001,JM,0.2668711481728382,56.70541643315866,321.5024186255244,0.2668711481728382,0.2668711481728382,10.316562327503396,area model,366
2001,RA,0.12764053425380906,39.23523835101855,448.0027711275238,0.12764053425380906,0.12764053425380906,7.375430408025805,area model,133
2002,FB,0.3132331275569671,53.97818052906369,268.01760537833013,0.3132331275569671,0.3132331275569671,10.634345509068442,area model,1622
2002,HO,0.250154913574392,58.667137578889196,367.16534928539784,0.250154913574392,0.250154913574392,7.701084022242184,area model,167
2002,JM,0.23368440762019618,50.5163554678141,334.4996709236854,0.23368440762019618,0.23368440762019618,11.779628069326607,area model,1001
2002,RA,0.24667678498030404,44.42503561361171,272.4774891697448,0.24667678498030404,0.24667678498030404,8.023446006944184,area model,522
2003,FB,0.24709869953388636,45.712377141967366,297.9236999135099,0.24709869953388636,0.24709869953388636,9.258754818890557,area model,500
2003,HO,0.1894927975734255,47.703339604863515,405.64959214425664,0.1894927975734255,0.1894927975734255,7.989880822386445,area model,460
2003,JM,0.25227626881601495,54.20367989302548,327.42343512051184,0.25227626881601495,0.25227626881601495,10.224344084757265,area model,185
2003,RA,0.2225134084376536,40.82694421506254,266.8646457176854,0.2225134084376536,0.2225134084376536,7.049118478600707,area model,260
2004,FB,0.24918886672856702,45.106454318297956,283.4652887158929,0.24918886672856702,0.24918886672856702,9.017130256401558,area model,359
2004,HO,0.17518807363920016,45.055652899049896,382.7594013165502,0.17518807363920016,0.17518807363920016,7.19017317884308,area model,86
2004,JM,0.2272598959819354,52.40369994007397,368.3081177903024,0.2272598959819354,0.2272598959819354,10.22107709127975,area model,85
2005,FB,0.2501270081960691,46.74726435559288,288.5209859445289,0.2501270081960691,0.2501270081960691,9.41988582931453,area model,963
2005,JM,0.26764296395787945,56.151902700948384,310.6016022523972,0.26764296395787945,0.26764296395787945,10.230137497638149,area model,272
2006,FB,0.20775920659442473,43.97748459825284,322.74637206613926,0.20775920659442473,0.20775920659442473,10.241104061139762,area model,1277
2006,HO,0.2322309340223358,49.66386712655697,371.9721908948034,0.2322309340223358,0.2322309340223358,8.067742472370952,area model,125
2006,JM,0.263452087431793,52.01367072921294,299.03923709179793,0.263452087431793,0.263452087431793,11.780890402865042,area model,585
2006,SI_HA,0.19825084643921462,65.71221397946837,520.3139772824052,0.19825084643921462,0.19825084643921462,16.20232174969111,area model,45
2007,FB,0.2053734668403685,43.92965038464746,324.82671027102623,0.2053734668403685,0.2053734668403685,9.033643863466368,area model,858
2007,HO,0.09168110440349549,37.58950073708596,660.2457207927365,0.09168110440349549,0.09168110440349549,7.001865231046376,area model,296
2007,JM,0.20686745927120703,47.29307039548646,350.8527353694917,0.20686745927120703,0.20686745927120703,10.27860512047044,area model,270
2007,SI_HA,0.11418565471272635,46.98459514755646,617.9116397315305,0.11418565471272635,0.11418565471272635,16.39579705499962,area model,80
2008,FB,0.18995275232962294,44.20749811310526,345.8669950680352,0.18995275232962294,0.18995275232962294,9.316658134063482,area model,1340
2008,HO,0.07066495728720262,39.036798065625604,849.8782807519079,0.07066495728720262,0.07066495728720262,6.759886915889138,area model,70
2008,JM,0.13895528052083672,45.16221740347933,468.75125732343446,0.13895528052083672,0.13895528052083672,10.510254243630731,area model,401
2008,SI_EK,0.09346478396913777,46.97155047651168,751.8188918922231,0.09346478396913777,0.09346478396913777,9.783692948269278,area model,75
2008,SI_HA,0.10983269427490122,46.42815667951547,616.8739000237256,0.10983269427490122,0.10983269427490122,16.854069553203022,area model,85
2009,FB,0.21687382256704443,47.29448779031965,328.14050873863033,0.21687382256704443,0.21687382256704443,9.244926476763329,area model,671
2009,JM,0.14911600367848482,43.69155833627783,456.4205778056644,0.14911600367848482,0.14911600367848482,9.70072411591408,area model,208
2009,SI_EK,0.1376676081897814,51.8262625668456,608.2486777462469,0.1376676081897814,0.1376676081897814,7.835690456858059,area model,55
2009,SI_HA,0.0940113424291766,45.353509975186675,742.3416318641189,0.0940113424291766,0.0940113424291766,14.653174219236131,area model,110
2010,FB,0.2595607337751072,50.15977128852112,301.3378090584431,0.2595607337751072,0.2595607337751072,8.592678135938936,area model,1584
2010,HO,0.1245066825004684,44.63548583416774,529.4002703730021,0.1245066825004684,0.1245066825004684,6.534168119171504,area model,50
2010,JM,0.1644949246411436,47.73983888346652,447.9861551049814,0.1644949246411436,0.1644949246411436,9.98187007645454,area model,1178
2010,SI_EK,0.12925044368348373,52.38536490808881,670.3753944171559,0.12925044368348373,0.12925044368348373,8.935175233602855,area model,125
2010,SI_HA,0.15822852742034038,54.94143707423487,537.656061374237,0.15822852742034038,0.15822852742034038,14.471540810499176,area model,186
2011,FB,0.22196870438466776,44.70359895168637,317.00536493332396,0.22196870438466776,0.22196870438466776,9.787608748742963,area model,1108
2011,JM,0.17542739500433452,50.6212406734071,456.50461655319685,0.17542739500433452,0.17542739500433452,10.409054751653182,area model,140
2011,SI_EK,0.15110534364987893,56.8132023732369,585.3611588118177,0.15110534364987893,0.15110534364987893,8.925560565100934,area model,65
2011,SI_HA,0.13405518212351852,54.066051821209896,721.0915071141366,0.13405518212351852,0.13405518212351852,15.034139124577594,area model,142
2012,FB,0.2124313719851076,45.52280317093431,341.51563363175234,0.2124313719851076,0.2124313719851076,8.924310820460882,area model,519
2012,JM,0.18600827553566507,51.01063234427399,453.8418815390046,0.18600827553566507,0.18600827553566507,9.603353783964357,area model,110
2012,SI_HA,0.11143156353378113,53.994041414874175,720.1630284988282,0.11143156353378113,0.11143156353378113,14.03090998714768,area model,60
2013,FB,0.26740432838373246,49.25190442776568,291.78963557380644,0.26740432838373246,0.26740432838373246,9.82619697293678,area model,670
2013,HO,0.16803992492933606,47.26805273051349,444.2667540629566,0.16803992492933606,0.16803992492933606,7.965255726094718,area model,120
2013,JM,0.2253136694982858,60.28895981375168,413.71982766717804,0.2253136694982858,0.2253136694982858,10.845804182521244,area model,95
2013,SI_HA,0.13147935418064652,56.6080259926569,605.6514155400744,0.13147935418064652,0.13147935418064652,13.037558802228707,area model,80
2014,FB,0.20599908395885216,48.15885237666014,354.02048390558764,0.20599908395885216,0.20599908395885216,10.07142205656318,area model,548
2014,HO,0.12246927016975671,47.283972942644425,608.4397712217796,0.12246927016975671,0.12246927016975671,7.988148313735751,area model,110
2014,JM,0.19960590766630576,52.50574195526889,488.4100744645988,0.19960590766630576,0.19960590766630576,11.637048056251384,area model,170
2015,FB,0.1915837906626371,45.23436728834294,382.0724631920055,0.1915837906626371,0.1915837906626371,9.43437905240492,area model,110
2015,HO,0.11691725340361413,39.444512368846176,519.0325928488191,0.11691725340361413,0.11691725340361413,7.405754600580411,area model,45
